dt,Temp,rmse[Temp],PotEng,rmse[PotEng],Press,rmse[Press],MolPress,rmse[MolPress],Virial,rmse[Virial],NBVirial,rmse[NBVirial],MolVirial,rmse[MolVirial]
0.5,296.04619724609785,3.3822265513669937E-002,-21938.147654998815,6.8484064308528563,472.75787538067999,16.743595700833396,459.80189004354537,18.971306062565930
01,197.89652183426463,1.5086441006830131E-002,-21939.487795316356,4.4943740577012230
03,194.82635566932171,1.5631682272819254E-002,-21921.167136472599,3.9279214195026486
06,194.87517279436517,1.5243804047929733E-002,-21917.590461960397,3.7239242990409371
09,195.83129005259772,1.5151405354575698E-002,-21887.373837421845,4.0659699543216279
15,195.67442937714426,1.5280379976167642E-002,-21914.722485894818,4.0428314353511947
30,204.23498887673568,1.7525097040778502E-002,-21858.618924498358,5.1431750167008525
45,210.25546314081186,1.9821189116426031E-002,-21707.105337917066,4.5960344010909688
90,230.74990201458004,2.5533737932449431E-002,-21596.936820266554,5.0835800944105003
